word,nFix,FFD,GPT,TRT,fixProp
pastor,18.707887435592546,4.738283458016688,24.59179187340245,7.375594137018574,93.10344827586206
opera,20.258620689655167,4.43489935611658,10.152996510345561,7.193546169971478,87.5
marx,14.97735980494601,3.247013591011667,3.840494362505429,4.647769839013525,74.4949494949495
viewer,13.636363636363635,3.4585693354035913,5.542677192905724,4.678386323803692,73.48484848484848
intens,30.146290491118073,3.5983742021750205,8.046512063832248,9.946139979818113,91.28787878787878
intern,22.856387898005018,4.708223571296244,10.101543956362999,7.997233384407492,96.55172413793103
theoret,39.49843260188088,5.147318402069425,12.620864821971391,14.40911746420527,95.45454545454545
deft,16.091954022988503,3.7509880064607035,5.079212344066807,5.189181758823327,79.16666666666666
eyeless,36.206896551724135,4.998453555104987,10.79246709508918,13.38190315818413,91.66666666666666
amount,25.28735632183908,4.46750747448366,7.2356438365579585,9.730574933846524,87.5
aron,27.586206896551722,3.833465067528094,8.258015739372487,11.600054984707377,79.16666666666667
gone,27.01149425287356,5.051719990377677,7.88686896456923,11.101756074091893,91.66666666666666
aspect,20.114942528735632,5.890236777896148,7.2218976597133935,7.706450393484314,95.83333333333333
recur,24.56896551724138,4.368706828413348,7.1445754149627145,7.996408811299359,96.875
memor,30.45977011494253,5.610587992714526,13.521512766761745,11.097460393827967,100.0
depress,31.086729362591427,5.646398345460169,18.031235062748173,12.137717947195938,100.0
isabel,23.5632183908046,3.790508264888828,7.1669129523351325,8.252860923055776,79.16666666666667
playoff,23.706896551724135,4.3725729406508815,6.285009794151002,7.509278669370081,96.875
stylish,19.54022988505747,4.0877693391525485,5.49159764940376,6.775146912265027,83.33333333333333
bronco,28.448275862068964,4.863569194817692,7.327571394205987,10.057046633904946,96.875
burrough,25.287356321839084,4.122134781263961,6.458984844840028,8.026049005120452,91.66666666666667
evid,19.046589557885632,3.4895682569319897,7.361724072216553,5.8338300522236235,83.38557993730407
profess,24.13793103448276,4.2836523591876015,9.273514553764734,8.807862813155092,87.5
troubl,13.845350052246603,3.216292968518131,4.33348225024915,4.094486221019779,78.03030303030303
measur,21.316614420062695,5.857745814445358,15.136415184526804,10.118435810040333,90.9090909090909
america,17.43295019157088,3.5677056485331686,25.13832090449844,6.233318441641751,77.77777777777777
fitzgerald,27.96934865900383,4.043667021776235,6.435501792730564,10.44365785765834,88.88888888888889
tattoo,23.824451410658305,4.481878477548432,16.799077756498978,9.034987144200521,86.36363636363637
adult,13.793103448275861,2.232035465136259,2.7475170968074507,4.6840097597855594,62.5
dexter,17.24137931034483,4.525928726073062,8.003711467748033,6.574681833281786,90.27777777777777
boat,11.877394636015325,3.595770759590822,7.449282335017241,4.255587248129947,69.44444444444443
speaker,25.422582826233942,3.5510619932360727,6.978812694190017,8.644323738636663,82.84313725490196
physicist,26.33228840125392,5.18105901796063,8.242082670757195,9.756661428540188,95.45454545454545
netherland,28.160919540229884,3.952025842812468,10.563936905048285,10.948829856696108,95.83333333333333
cooper,18.39080459770115,5.001890099316128,12.809718547029108,7.9555998487920565,83.33333333333333
baptist,21.839080459770116,3.494965462730678,16.407780336094024,6.960720299666655,79.16666666666667
arkansa,28.160919540229884,4.525928726073062,17.150073885700543,10.002061926526686,87.5
surviv,15.804597701149426,3.5508093061617236,4.142324478504416,4.654512755306598,85.06944444444444
accent,16.091954022988507,3.921096944912197,9.681890557522022,6.358179547979886,69.44444444444444
elizabeth,22.988505747126435,4.71150211347469,7.83532080140211,8.687583765765147,95.83333333333333
birth,9.961685823754788,2.3288314604167386,11.72319781893994,3.3815595037630164,54.16666666666667
spirit,17.59809750297265,3.548705904101457,6.011049082146442,6.043281496816457,83.04597701149426
wast,17.816091954022987,4.3609746039382795,7.678958039795182,6.928073129660814,91.66666666666667
endeavor,23.5632183908046,4.474380562905942,14.009072476717416,8.639472146809169,95.83333333333333
luminari,23.981191222570533,4.11448066006642,12.398426687577519,9.021397173911009,86.74242424242425
poignant,17.816091954022987,4.555139351867762,6.00192446475824,6.319804804288808,87.5
easi,20.689655172413794,3.3042372590123374,6.59472834118011,6.3198048042888075,83.33333333333333
murder,22.030651340996165,4.054549411778183,7.977937386164474,7.181231886548222,84.72222222222223
uplift,24.137931034482754,5.319770438846696,16.27719165607066,10.35946252448538,91.66666666666666
debbi,21.597665117284613,4.381303001826756,7.371936749057186,6.915081053426844,88.55799373040752
clampett,26.81992337164751,5.137633595656208,7.782627123497944,10.248920352360333,97.22222222222223
gabriel,30.721003134796234,4.208721690659096,7.042480965153981,11.413571290140101,90.28213166144201
mickey,23.14627000225377,4.501266467616635,14.041989179602561,8.519934314837315,91.5032679738562
doll,16.091954022988507,4.00071021913697,17.04525928726073,5.867326483155207,81.94444444444444
offici,20.689655172413794,4.053403897041136,6.531152273273996,7.448709577648717,87.5
frank,13.984674329501914,3.524176088525379,4.520773909756349,4.621579206616493,75.0
nephew,24.71264367816092,4.119127805079213,6.705986460015809,8.363259905838689,90.625
total,12.643678160919539,3.402178769029864,3.9468710264957556,4.603250970823741,75.0
ten,13.387423935091277,3.7284483194288063,13.613566667946948,4.70604407266876,70.58823529411765
alarm,24.712643678160916,4.2574096579388865,6.926354857555243,8.569647816700982,91.66666666666667
dissid,28.623932547832666,4.408256712222603,9.970158084265574,10.064851575224608,94.82758620689656
accompani,25.287356321839084,5.003608371421699,14.687789958417813,8.814735901577375,95.83333333333333
contribut,18.16542709037638,3.236685581136472,4.93130617654808,5.287763409429204,82.6797385620915
usual,15.517241379310345,4.082614522835836,4.769923365064092,5.587820887315717,87.5
maudlin,24.242424242424242,5.276032603432171,13.599967509036553,10.42444445138696,82.95454545454545
diseas,15.517241379310345,3.8082637433130575,6.989358168092833,5.693781000492572,80.55555555555557
across,11.54342614788862,3.5099061602903463,3.8699163265804932,3.8699163265804932,70.32085561497327
ethel,19.923371647509576,6.702406726462536,8.153773898301203,8.582196409956815,100.0
dougla,25.185936443542936,3.8063770131579213,9.634654920423788,8.246189984292972,88.72549019607843
adventur,20.689655172413797,4.615278875562734,7.72535138664559,7.974500841953333,91.66666666666667
printer,15.010141987829615,3.0795479125015417,5.126919663703827,4.414948563019146,76.47058823529412
circuit,17.450365726227794,4.3714404431267555,16.234078646876338,7.222678692488652,74.24242424242425
queen,25.86206896551724,5.421148493075364,7.259126888667423,9.81076096543982,100.0
learn,18.052738336713997,4.0095374209342145,5.299353323239328,5.897615240467128,84.06862745098039
descend,35.412387849962165,4.565454370934119,32.02391662405101,13.230716758625647,92.00626959247649
golf,7.471264367816092,2.202824839341558,3.400460496924293,2.469157015705007,50.0
run,11.11111111111111,3.5539594716886036,4.51275530659702,3.7549973080403687,73.61111111111111
closest,14.198782961460443,3.621511149564469,7.431830081082229,5.016545949628348,76.9607843137255
attent,25.986379850826935,4.555112419703098,8.165422957257254,9.038283641155408,94.82758620689656
bael,23.563218390804597,4.905666861404172,8.739131928932267,9.251177016392317,87.5
spare,16.091954022988503,4.912539949826455,5.964122478435685,6.233891199010275,87.5
victim,20.216362407031777,3.750179407822788,5.791486669240706,7.672590325521597,85.29411764705883
shire,23.80952380952381,3.7009126479555023,6.829395217312329,9.76420397362698,75.5952380952381
con,19.54022988505747,4.30770816866559,19.785903295645902,6.70469775593663,87.5
dollar,28.735632183908045,3.921096944912197,7.912643046152789,9.431595587477235,87.5
seven,15.290839428770461,4.023672582729595,8.443068438257278,5.5464782190786535,77.02020202020202
hole,24.085684430512018,4.2567848317186785,6.081277394724593,8.172102134093956,91.66666666666667
preacher,29.250891795481564,5.089209563590127,11.633725576970457,10.648913270996506,96.55172413793103
soundtrack,22.413793103448278,3.7441149180384206,12.232379119557375,9.761503831746797,83.33333333333333
frederick,20.258620689655174,4.554423405157108,5.898255381055478,6.734910707126248,96.875
canada,20.68965517241379,4.553549720454587,20.645397704645752,8.990109919796204,83.68983957219251
permeat,27.01149425287356,4.369565964466133,7.173786040757415,9.381765696415684,91.66666666666666
webster,31.46551724137931,5.035539594716886,8.49399177520419,13.745890465880844,88.19444444444444
unusu,18.96551724137931,4.292243719715454,11.130966699886596,7.031169455995052,83.33333333333334
trumpet,23.371647509578537,4.6002439946389915,9.067321901096259,8.450175836512138,100.0
magic,10.571830072424603,3.4987467386495203,6.461909677922552,3.8293659920662155,68.02507836990596
reverend,29.195402298850574,4.340355338671433,7.345613251314479,9.920959483143752,90.83333333333333
stephen,31.193024177566386,4.491207779388082,13.144781607615384,11.53167960505812,96.55172413793103
oldest,20.192411631175005,3.8315636567028077,6.053661153078007,6.184357561760033,84.01253918495297
clear,16.30094043887147,4.132444413897385,7.306249199441406,6.093930125683794,82.57575757575759
throat,11.877394636015325,2.6759224257420073,3.941143452810521,3.277317662691731,66.66666666666667
sale,14.942528735632184,3.845492972267089,5.555173717309874,5.476133200453624,75.0
realist,25.130616509926853,4.6790111500239,8.489670060514419,8.328308689145832,90.9090909090909
patient,35.440613026819925,5.070620983538953,11.714033701043565,13.32348190659473,100.0
hold,20.21943573667712,4.955028132800566,5.879770938707672,7.837351486617784,100.0
pursu,14.367816091954023,3.9245334891233377,5.483006288875907,4.3111447128767315,91.66666666666667
repris,28.841045361398535,5.285082269179138,16.428017623042464,11.152223856338637,93.3602347762289
broke,15.122053577673636,3.761238388331866,4.882708933697491,5.12474481219495,78.39756592292089
sargent,28.160919540229884,4.787106086119799,8.12914533145469,10.947111584590537,87.5
edison,33.96749900911613,4.349874961141376,7.777887062517061,11.884754897371756,90.32567049808429
speak,9.826459319359927,2.35976035831701,2.5162241947536774,2.8326557950579803,59.640522875816984
illumin,36.847668119963004,5.328974057251247,13.532913600933476,13.909274442815708,93.77394636015325
exist,22.98850574712644,4.891920684559608,6.371352967455927,8.692738582081859,95.83333333333333
disciplin,27.777777777777775,4.715511415054355,25.3393587408502,11.568553329438586,100.0
touch,24.451410658307207,5.445360509108405,9.454870364179964,9.584209391762917,95.45454545454545
allow,21.839080459770113,3.994982645451734,9.126888667422707,7.430954099224487,87.5
merg,15.517241379310345,3.2440977353173652,4.7527406440083855,4.278497542870889,83.33333333333334
pinocchio,25.86206896551724,3.826591979105812,11.560534726279254,8.945324581600744,83.33333333333333
lopez,24.137931034482758,4.340355338671433,8.178975222516238,8.258015739372487,91.66666666666667
silenc,20.062695924764892,4.131350968012022,8.138986344422959,6.549428440215067,90.9090909090909
banker,16.091954022988507,4.334055007617674,5.025945908794117,6.046026782134552,83.33333333333333
skull,18.39080459770115,3.6771023059211663,5.424585037286505,5.830097254201176,87.5
roland,22.98850574712644,4.433142032372247,8.34221107254545,8.704766486820855,83.33333333333334
burial,15.917798676419363,4.754927535779112,10.884472756014734,6.789465846478116,80.8080808080808
shooter,15.325670498084289,3.9978464322943514,11.638429728398455,5.394228896754758,77.77777777777777
chronicl,31.03448275862069,4.751022371902814,12.869858070724082,12.237533935874085,83.33333333333333
profound,27.552400270453006,4.343185433904137,7.245751319531903,9.559758471586855,97.05882352941177
demand,24.780256930358348,4.881004602947747,8.431257997545902,8.392142038436738,100.0
fire,13.636363636363635,3.4949654627306783,9.3787977718697,4.420020681747889,77.65151515151514
inter,25.86206896551724,4.554566594499239,7.538632484506914,9.6228965485641,95.83333333333333
betti,11.494252873563218,3.084298429499296,3.788789992783258,4.194302209697929,62.5
coltran,20.306513409961685,5.553455445204303,6.326677892711091,8.408078169925655,91.66666666666667
north,15.435139573070607,3.4619910027999654,16.067153346784952,4.867210295231877,73.61111111111111
african,17.4055829228243,3.330011340595897,5.2534942290604,5.807514249385105,70.83333333333334
element,28.160919540229884,4.4795353792226535,7.627409876628064,10.350871163957525,95.83333333333333
palpabl,35.632183908045974,4.771641637169663,20.407917797862467,15.42321041960205,87.5
combat,18.007662835249043,3.6496099522320358,6.783165515424357,6.174324432683827,80.55555555555554
quinci,24.712643678160916,4.314581257087873,14.325234544142411,9.883501151242312,87.5
walsh,22.988505747126432,4.4010676197349285,16.188414263949507,9.248885986918221,88.88888888888889
immers,27.01149425287356,3.388432592185299,6.723598749097908,9.099969071102102,79.16666666666667
ralph,16.531440162271807,3.806275938328182,4.825817745910007,5.4962470915717745,79.16666666666667
clinton,10.623732251521297,2.8254457905365657,4.076095196317643,3.685693666449019,61.580882352941174
sharp,16.858237547892717,3.880431171747025,5.15080701513225,5.859307879995876,87.5
creepi,26.959247648902824,4.686196651556287,6.435085241917092,9.108091811964798,100.0
elleri,16.666666666666668,3.66163785697103,4.993298738788275,5.8369703426234585,83.33333333333333
elder,18.55983772819473,3.7522009044175775,7.876559331935807,6.266336219356639,79.90196078431373
cornetist,29.214559386973182,5.113148218151827,24.754573467587665,13.518505790576995,93.75
ship,15.229885057471263,3.254264178608658,4.190865665486786,5.028809695636735,66.66666666666666
aboard,21.264367816091955,4.80829810875517,9.447632793795893,7.949299517738295,90.27777777777777
